Date,Title,Link,Status,Source
"""Nov 16, 2017""","""Today Analysts Focus on AmerisourceBergen Corporation (ABC), United\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.stocknewsjournal.com/2017/11/16/today-analysts-focus-on-amerisourcebergen-corporation-abc-united-technologies-corporation-utx/&cid=52779675725022&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNEWRWpWlghgz0bHeTx_04vvbKQhXg""",18,"""StockNewsJournal"""
"""5 hours ago""","""British Columbia Investment Management Has Raised By $2.71 Million Its United\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://utahherald.com/british-columbia-investment-management-has-raised-by-2-71-million-its-united-technologies-utx-position-navellier-associates-lowered-its-pinnacle-foods-pf-position/&cid=52779698446891&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGsp6NTZeDM023nExAt4AYjPprtUA""",19,"""UtahHerald.com"""
"""9 hours ago""","""Stock Watch: Reviewing the Estimates for United Technologies Corporation (NYSE\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://mtnvnews.com/stock-watch-reviewing-the-estimates-for-united-technologies-corporation-nyseutx/361263/&cid=52779697929586&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGTbg9tq80Ft-lwwQGJFHPLG-wl6Q""",20,"""MTNV"""
"""Nov 1, 2017""","""Stumped By A Huge, Complex Problem? Here's Exactly Where To\u00a0Start""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fastcompany.com/40481899/stumped-by-a-huge-complex-problem-heres-exactly-where-to-start&cid=0&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNHrtyPDy8WC6ky2bT-aFiHgGYNh6A""",21,"""Fast Company"""
"""Nov 10, 2017""","""Deals this week: M1 Support Services, Harris, United\u00a0Technologies""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.airforce-technology.com/news/deals-week-m1-support-services-harris-united-technologies/&cid=0&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNH6rr5wJAmiLrq3r6F5IVdwF28o8A""",22,"""Airforce Technology"""
"""Nov 24, 2017""","""Analyst Advice And Earnings Insight: General Motors Company (GM), United\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.postanalyst.com/2017/11/24/analyst-advice-and-earnings-insight-general-motors-company-gm-united-technologies-corporation-utx/&cid=52779687551928&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNFwK5VhGi__R8xLFW6Mjvy7ldwzFg""",23,"""Post Analyst"""
"""Nov 1, 2017""","""Revenue Approximations Analysis: United Technologies Corporation (UTX\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/01/revenue-approximations-analysis-united-technologies-corporation-utx-popular-inc-bpop/&cid=52779656320017&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNERoXIvD37xInLgGm__zA81Z-98Hg""",24,"""StockNewsJournal"""
"""10 hours ago""","""Attracting Massive Concentrations By Liquidation: United Technologies\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.investingbizz.com/2017/11/attracting-massive-concentrations-by-liquidation-united-technologies-corporation-nyseutx-abraxas-petroleum-corporation-nasdaqaxas/&cid=52779695223925&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNEsmuGggsz1SdcOR73lqpD7l535Rg""",25,"""Investing News Update"""
"""Nov 21, 2017""","""Head to Head Review: AeroVironment (AVAV) versus United Technologies\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/21/aerovironment-avav-united-technologies-corporation-utx-critical-analysis.html&cid=52779683939471&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGxpWSWUnXcqnmIvJnnTVWVevf5Ng""",Not Reachable,"""The Ledger Gazette"""
"""Nov 28, 2017""","""Loring Wolcott & Coolidge Fiduciary Advisors LLP MA Trims Position in United\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://ledgergazette.com/2017/11/28/united-technologies-corporation-utx-position-cut-by-loring-wolcott-coolidge-fiduciary-advisors-llp-ma.html&cid=52779694112105&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNHsKGE5z7KwhVWxoclL8sXk7EV2Tw""",Not Reachable,"""The Ledger Gazette"""
"""Nov 14, 2017""","""These stock's might change the kismet of Investors: United Technologies\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.stocknewsjournal.com/2017/11/14/these-stocks-might-change-the-kismet-of-investors-united-technologies-corporation-utx-centerpoint-energy-inc-cnp/&cid=52779674249829&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGEcReZJc2qU5t87didkOZ81Y6WyA""",26,"""StockNewsJournal"""
"""Nov 7, 2017""","""Buy or Sell? What Analysts Recommends: CalAtlantic Group, Inc. (CAA), United\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/07/buy-or-sell-what-analysts-recommends-calatlantic-group-inc-caa-united-technologies-corporation-utx/&cid=52779665983701&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGq9b2572trxoUz4ujWiRbTOYYsmQ""",27,"""StockNewsJournal"""
"""Nov 28, 2017""","""Stocks triumphing the day?s share market: United Technologies Corporation\u00a0(UTX)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://news4j.com/2017/11/28/stocks-triumphing-the-days-share-market-united-technologies-corporation-utx/&cid=52779696869199&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNHfCQzrW2eSXPmw-PNrPmaU2MmjkQ""",28,"""The News Journal"""
"""4 hours ago""","""Cohen & Steers Has Trimmed United Technologies (UTX) Stake; Arch Capital Group\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.hillcountrytimes.com/2017/11/30/cohen-arch-capital-group-limited-acgl-si-increased-by-2-59/&cid=52779697070024&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNHpk5t3_isK24s1AsE6tRMT8J8chw""",Not Reachable,"""Hill Country Times"""
"""Nov 28, 2017""","""Two Stocks You May Need To Reconsider: Allegheny Technologies Incorporated\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.allstocknews.com/2017/11/28/two-stocks-you-may-need-to-reconsider-allegheny-technologies-incorporated-ati-united-technologies-corporation-utx/&cid=52779692143814&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNFj7vimOeefN_CrbOUEJLnMaKRVWw""",29,"""AllStockNews"""
"""Nov 28, 2017""","""Analysts, On Average, Project Upside for United Technologies Corporation (NYSE\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://nystocknews.com/2017/11/28/analysts-on-average-project-upside-for-united-technologies-corporation-nyseutx-at-6-9/&cid=52779693697581&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGx8xmCAeIY6ljL6nNnKQ-rasKyEw""",30,"""NY Stock News"""
