Date,Title,Link,Status,Source
"""Aug 21, 2017""","""Macy's names Hal Lawton\u00a0president""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3657273&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNEmTitxwZTGPvVtRdwxvbCsDC8SGA""",Not Reachable,"""Reuters Key Development"""
"""Jul 26, 2017""","""eBay announces Image Search and Find It On eBay\u00a0features""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3635738&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNG31kcmQNC_E6QkMQool0y1VmlYSw""",Not Reachable,"""Reuters Key Development"""
"""Jul 20, 2017""","""Ebay reports Q2 non-GAAP earnings of $0.45/shr from continuing\u00a0operations""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3632744&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNF8hV-TwfOPN3PbIZD91KNlNZeVBg""",Not Reachable,"""Reuters Key Development"""
"""Jul 13, 2017""","""Ebay, Shopify extend merchant reach with new sales\u00a0channel""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3627955&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNGvkMsvcDgwzMN6p9Igo93KRe8E2g""",Not Reachable,"""Reuters Key Development"""
"""Jun 22, 2017""","""Stubhub named exclusive ticketing partner of CBS Sports\u00a0Digital""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3616590&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHd5fgnujbNCSrXNLcPXwbRoZJ_xA""",Not Reachable,"""Reuters Key Development"""
"""May 30, 2017""","""eBay prices $2.5 bln senior unsecured notes\u00a0offering""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3603900&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHpnSkLFoPQngw4PU5Jgmm0117toA""",Not Reachable,"""Reuters Key Development"""
"""Apr 25, 2017""","""Channeladvisor Corp announces strategic partnership with\u00a0eBay""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3575117&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFoCeZfbc7nr9XFaX_XpMb_bSBaUg""",Not Reachable,"""Reuters Key Development"""
"""Apr 19, 2017""","""Ebay reports Q1 earnings per diluted share from continuing operations\u00a0$0.94""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3570988&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFlPI62a70iSqx1c8yB7FILt2rQFQ""",Not Reachable,"""Reuters Key Development"""
"""Apr 10, 2017""","""eBay to invest $500 mln in Flipkart, sell eBay.in\u00a0business""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3565158&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNEOr7js93g6R2VeZzebZNcozzZ4Xw""",Not Reachable,"""Reuters Key Development"""
"""Mar 20, 2017""","""EBay says to roll out guaranteed delivery for 20 mln\u00a0items""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3551049&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNG3Zmc7bCyJ0K5XM6K7mJpQBSrPEw""",Not Reachable,"""Reuters Key Development"""
"""Feb 13, 2017""","""eBay and aeropost.com enter expanded\u00a0partnership""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3526293&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNFbu9TBD0KLcUZvgW1KlbLf6YFFsA""",Not Reachable,"""Reuters Key Development"""
"""Feb 6, 2017""","""Ebay Inc files for potential mixed shelf\u00a0offering""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3521395&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNGJYxZ9blLKgh8sHkVldapQg7r38g""",Not Reachable,"""Reuters Key Development"""
"""Jan 25, 2017""","""eBay reports fourth quarter and full year 2016\u00a0results""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3515133&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNEYX3nYRbF7IvM0HhuADNGn3AyumQ""",Not Reachable,"""Reuters Key Development"""
"""Nov 3, 2016""","""Ebay says expects Q4 EPS from continuing operations between $1.150-$1.25 - SEC\u00a0filing""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3469668&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNHMZTRIEmBO9Bdj0y3HLhmj9rfwQg""",Not Reachable,"""Reuters Key Development"""
"""Nov 2, 2016""","""Ebay recommends shareholders reject \""mini-tender\"" offer by TRC capital\u00a0corporation""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3467943&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNG5-I8Ue4k_85PsOeu8s4kdJkuSPg""",Not Reachable,"""Reuters Key Development"""
"""Oct 20, 2016""","""Fedex Office and eBay team up to help consumers sell items online, make\u00a0money""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3457777&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNGHcpsUpmj78RVFNpz3LyxSS4YwUg""",Not Reachable,"""Reuters Key Development"""
"""Oct 19, 2016""","""eBay Q3 GAAP earnings per share $0.36 from continuing\u00a0operations""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3456790&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNF_-eBVd2bNWxAquJtsxRsE-J8tcw""",Not Reachable,"""Reuters Key Development"""
"""Jul 20, 2016""","""Ebay reports quarterly GAAP earnings per share\u00a0$0.38""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3408625&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNFKAwyr26bVd79l-Q2og77Rnl-bzg""",Not Reachable,"""Reuters Key Development"""
"""Jun 27, 2016""","""New York Yankees announce multi-year sponsorship agreement with\u00a0Stubhub""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3396446&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNFGh6UcspOrBz8_ILCyTfjdCtam-g""",Not Reachable,"""Reuters Key Development"""
"""Jun 27, 2016""","""New York Yankees are said to enter deal with StubHub for ticket reselling-\u00a0Bloomberg""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3396392&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNHFI_jcw5jtSbFfzBXQh7jS4nWh_A""",Not Reachable,"""Reuters Key Development"""
"""May 24, 2016""","""Ebay announced an agreement to acquire\u00a0Ticketbis""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3380419&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNGlx6Eot_R5GNUVwU2JVASmK37JjQ""",Not Reachable,"""Reuters Key Development"""
"""Mar 17, 2016""","""Amazon.com Inc and eBay Inc to be held liable for VAT fraud by sellers -\u00a0theguardian""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3344550&ei=lccfWuDIB8SnjAH-hbDABw&usg=AFQjCNGQgZ3QznQqV_a6_yCt0xYZgh6tSQ""",Not Reachable,"""Reuters Key Development"""
