,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
AMTD,0.49005605,0.415277439,0.452352324,0.548955577,0.395354899,0.309299773,0.513752992,0.5508698,0.402320532,0.489842541,0.297817482,0,0.530502154,0.378488624,0.30046688,0.504176922,0.277241529,0.262588979,0.416005595,0.519258155,0.444722508,0.510736472,0.366914693,0.503785277,0.583398781,0.5748066,0.252868144,0.305291768,0.315566647,0.446633867,0.58648499,0.350139743,0.285555959,0.475104682,0.295706664,0.385168887,0.360078212,0.39551223,0.312833806,0.216110704,0.536632856,0.269213101,0.515183457,0.501941277,0.488140314,0.489809989,0.419223591,0.439152419,0.52859284,0.58708151,0.562916828,0.490229972,0.470353281,0.290672291,0.296812278,0.53149643,0.311909276,0.470770975,0.571377677,0.365942643,0.540821494,0.2959833,0.255519296,0.56245792,0.309825285,0.487579737,0.304379536,0.447027706,0.478066806,0.358577251,0.240760459,0.411828519,0.570064303,0.593436476,0.565038449,0.339353248,0.579634143,0.565462432,0.537325976,0.581810575,0.278253734,0.251519315,0.349949657,0.417007156,0.519829537,0.240281822,0.492824092,0.276708497,0.552478391,0.311895024,0.539993613,0.517169942,0.457279314,0.511349131,0.338430059,0.293003787,0.290353053,0.48381506,0.378124501,0.564707713,0.549634178,0.289291506,0.248849762,0.479005237,0.431340155,0.258434768,0.36995248,0.377933656,0.400328187,0.306355172,0.510104074,0.323110249,0.541617887,0.210586449,0.267265543,0.382966262,0.422975424,0.452479594,0.327290799,0.576684263,0.379675963,0.545330446,0.294924239,0.338732428,0.373463237,0.276536701,0.46799085,0.54603551,0.541717018,0.374075265,0.226202092,0.246785726,0.520907618,0.36619701,0.340013794,0.220733555,0.411568068,0.486104809,0.435399584,0.524902943,0.524158972,0.368277445,0.34119336,0.393059365,0.39961846,0.347455391,0.207908366,0.283799567,0.400086371,0.562187602,0.53164669,0.493594608,0.336563082,0.548675962,0.430208761,0.514265013,0.293504282,0.38563817,0.367690963,0.415287718,0.270624102,0.315009504,0.380251074,0.291777828,0.270211018,0.452720667,0.56053832,0.404939597,0.326109989,0.375442479,0.435409866,0.406084542,0.367121964,0.418291938,0.419952869,0.207932464,0.447832936,0.274427979,0.445497414,0.304336617,0.323432794,0.275287131,0.592057235,0.304023698
AMZN,0.294694492,0.303083721,0.395116508,0.241079997,0.690811008,0.658180946,0.20623295,0.170968179,0.734684088,0.299761398,0.730456932,0.530502154,0,0.337908302,0.352519868,0.232717599,0.582157269,0.633694053,0.341413276,0.247752871,0.250661563,0.561131172,0.534823732,0.222154733,0.266264078,0.234494312,0.561370703,0.410185516,0.696199307,0.421948409,0.129773111,0.708097476,0.727103276,0.525273372,0.412537392,0.486074356,0.26127619,0.29635674,0.484402867,0.509574719,0.184335037,0.652799414,0.189328589,0.241294886,0.201920543,0.14338221,0.705134622,0.611066861,0.34479273,0.172107948,0.396870629,0.330019488,0.234120533,0.618142802,0.652492535,0.204910806,0.684608684,0.236864389,0.305358121,0.420047704,0.156042131,0.494763358,0.528823185,0.234234978,0.283614772,0.276328986,0.693558381,0.237492636,0.24309592,0.751355725,0.586318389,0.24788659,0.196570512,0.259487401,0.158785514,0.729898793,0.208684087,0.242614754,0.254785459,0.383311763,0.441928259,0.417165798,0.677356011,0.388193233,0.187497954,0.41029123,0.303382531,0.657533359,0.274595284,0.492366038,0.244041125,0.248881527,0.269210565,0.345804071,0.642342415,0.716533161,0.625525751,0.307461809,0.312515522,0.217592621,0.177230455,0.672499553,0.553845219,0.291570655,0.27953754,0.633574729,0.502664819,0.500384657,0.263510069,0.442533708,0.358930905,0.623249363,0.233956211,0.676700897,0.685616746,0.334757021,0.317296834,0.34453994,0.556582734,0.105220515,0.162135717,0.274456647,0.590974278,0.796089669,0.715346586,0.620157387,0.144291564,0.203932106,0.114350641,0.319793898,0.512882637,0.62352188,0.18176045,0.289380192,0.692881508,0.595576083,0.549261005,0.562070275,0.187875816,0.193375102,0.136167591,0.316077754,0.286619458,0.37975799,0.306133604,0.592110098,0.569280001,0.478349429,0.302882961,0.16675128,0.196926977,0.2385013,0.753421866,0.156981458,0.278009033,0.220780386,0.549629922,0.507334422,0.529152131,0.449324063,0.554925161,0.402871377,0.702925392,0.713019436,0.535157004,0.191490616,0.188513255,0.360215243,0.436193656,0.489206628,0.533873662,0.264128999,0.299728476,0.309327283,0.413033761,0.570272052,0.269098305,0.743838192,0.300959137,0.389855091,0.748855758,0.684642823,0.23441192,0.788728443
ASML,0.172526727,0.219484665,0.212137487,0.25587601,0.482764247,0.579169846,0.275428704,0.314474476,0.563911638,0.282715014,0.534253938,0.378488624,0.337908302,0,0.321312569,0.237912361,0.451815443,0.457731066,0.196041482,0.288864997,0.281478967,0.467040671,0.453432273,0.244132944,0.314453132,0.331459331,0.308881193,0.244854314,0.491374398,0.377275225,0.232527855,0.558560363,0.434205536,0.347439504,0.185259817,0.352982748,0.225423145,0.247622888,0.481287108,0.331890918,0.263665395,0.502233332,0.255885164,0.233029958,0.208695857,0.266837489,0.660243713,0.416008804,0.286998993,0.328412991,0.35738535,0.371310973,0.279870877,0.574443037,0.573083804,0.271659536,0.532744505,0.310744703,0.374740449,0.253999168,0.276556044,0.415630071,0.273408411,0.255693364,0.275740583,0.303881435,0.568369771,0.276892562,0.365708264,0.489104327,0.463366686,0.251662534,0.276530971,0.346020378,0.203177442,0.488196385,0.311366583,0.302571245,0.315111064,0.379663827,0.243378115,0.341054461,0.513200755,0.265428541,0.258908763,0.37543166,0.191257717,0.453667421,0.312579645,0.385981339,0.30839962,0.322961673,0.231627287,0.306712551,0.559994182,0.423169568,0.371923152,0.274522715,0.290383998,0.238762403,0.264802104,0.39265776,0.324504268,0.157121702,0.197917474,0.410570584,0.279560257,0.26055209,0.202672734,0.226797408,0.296940301,0.350448046,0.29245258,0.421940519,0.447530506,0.252995311,0.215467201,0.32397627,0.244735017,0.32156652,0.296558067,0.336295332,0.416427747,0.488018798,0.502162022,0.374235295,0.297870721,0.225233849,0.300574009,0.33015881,0.365817602,0.493434458,0.293837787,0.307053458,0.377774945,0.420584946,0.386251756,0.362170323,0.21231077,0.24270747,0.275352429,0.239865941,0.268590542,0.180672947,0.299497823,0.357294676,0.401718999,0.290791775,0.299706214,0.309941607,0.283899987,0.224075922,0.534839016,0.341872728,0.209746083,0.34480332,0.493275248,0.309410354,0.280123362,0.269755569,0.421433578,0.152480516,0.444676645,0.397842858,0.396615916,0.307639253,0.20214763,0.245875729,0.247228543,0.213012099,0.356852139,0.285423927,0.251276618,0.243611938,0.269866928,0.436961368,0.215349301,0.470737796,0.166572823,0.311687187,0.559845959,0.470963856,0.314746745,0.435628123
ATVI,0.360031842,0.278209507,0.460439824,0.434178558,0.482394311,0.46936128,0.338265955,0.373149481,0.528647618,0.4098393,0.497959266,0.30046688,0.352519868,0.321312569,0,0.332595596,0.407150123,0.389337118,0.317635225,0.345536863,0.272120989,0.631557412,0.472029509,0.338033158,0.423179132,0.349010845,0.273921886,0.280480812,0.476585413,0.528705283,0.3741752,0.58234741,0.36673654,0.496911789,0.271514748,0.377206376,0.241580381,0.312349562,0.393465949,0.22087747,0.322377316,0.435721395,0.437179983,0.438149185,0.303447237,0.407382156,0.590626101,0.584145299,0.505003972,0.422896306,0.593827515,0.447987134,0.321705387,0.4541155,0.464394502,0.339214542,0.436898727,0.3320044,0.451548149,0.289005645,0.319473892,0.364154997,0.244973444,0.399792234,0.286770008,0.443301705,0.474405787,0.282530467,0.430230599,0.516183904,0.348657682,0.221840768,0.391848724,0.411272594,0.381083281,0.479722257,0.361527647,0.336325683,0.429383155,0.53577563,0.256280604,0.282835187,0.505308096,0.263890077,0.354542513,0.276754275,0.396094011,0.370662177,0.391682277,0.309686455,0.407757437,0.390590211,0.311033726,0.411241836,0.495783812,0.432462194,0.355671886,0.452213273,0.184874071,0.37877931,0.33350665,0.317832678,0.306317969,0.408156435,0.367182869,0.340096224,0.428371858,0.44305455,0.30306906,0.321461128,0.525667379,0.382899562,0.385111674,0.38371328,0.410562572,0.376462811,0.430269666,0.374043815,0.450398044,0.361621318,0.253276961,0.45592581,0.328710331,0.44825533,0.517980738,0.292056234,0.28811563,0.392439596,0.358629606,0.236948989,0.306756054,0.426414606,0.364486122,0.222255678,0.380287568,0.345351018,0.554519288,0.494849164,0.381679862,0.38905628,0.372752233,0.333358143,0.253769973,0.318411629,0.38282767,0.509097963,0.315192536,0.236353247,0.293940164,0.332619988,0.307855658,0.367944611,0.461500761,0.339580898,0.40098091,0.373469203,0.362838005,0.531667904,0.417868182,0.403091988,0.306424988,0.310763174,0.542483912,0.38388964,0.344779004,0.315374597,0.414289377,0.437092171,0.223765024,0.329541516,0.381627993,0.307722423,0.318087576,0.431626584,0.39168977,0.299393967,0.312951762,0.401294623,0.371820623,0.180136288,0.513345304,0.409187309,0.381448346,0.388611251
AVGO,0.180822832,0.235755206,0.208585244,0.207582499,0.572520193,0.667240539,0.218480639,0.212313657,0.64898521,0.332932614,0.655642296,0.504176922,0.232717599,0.237912361,0.332595596,0,0.524282236,0.528872931,0.175511248,0.214679745,0.269410207,0.514074078,0.418697119,0.127152081,0.24555344,0.228636497,0.384575007,0.369910582,0.58750784,0.278992685,0.180858771,0.6627455,0.604358696,0.327681829,0.289929768,0.454173151,0.185476176,0.279545986,0.48196667,0.508513962,0.251315311,0.631523275,0.210226056,0.203230979,0.177274809,0.20228831,0.697176197,0.486905132,0.318582849,0.224029965,0.375496065,0.293993419,0.255040471,0.638541528,0.640814582,0.168360601,0.606985186,0.249373092,0.269680471,0.246889892,0.22317197,0.362512473,0.412408343,0.216080005,0.278527165,0.28306769,0.665010271,0.228621518,0.322993109,0.645910077,0.614950105,0.269943497,0.213755376,0.265630807,0.174087321,0.57757724,0.261191935,0.221992547,0.203989734,0.378593779,0.357894953,0.416167487,0.621630748,0.288708243,0.141769142,0.402969552,0.136487445,0.499522087,0.264330827,0.35475556,0.250707443,0.28069399,0.207891931,0.267627054,0.581286414,0.582016635,0.521555391,0.256132338,0.335823847,0.168420871,0.19301609,0.520555638,0.430583407,0.219418445,0.211281961,0.579005837,0.285751559,0.291108304,0.195756902,0.256796556,0.312892827,0.420688878,0.232827968,0.549211485,0.601918866,0.321119828,0.237397349,0.323007029,0.328689322,0.212758616,0.219923381,0.304275106,0.544728344,0.629764602,0.592054491,0.449600143,0.211756667,0.178139743,0.185000252,0.316711065,0.438975802,0.538440622,0.212820691,0.254579425,0.472678014,0.578729052,0.473583667,0.37060379,0.200535846,0.194081471,0.230822205,0.196002856,0.29580762,0.273270858,0.328175291,0.498064675,0.498340343,0.341345407,0.295598176,0.23308447,0.198061491,0.183413786,0.672988133,0.198979044,0.212880012,0.27112379,0.506250692,0.325253233,0.273725988,0.271443301,0.440047845,0.288618322,0.607136381,0.503718693,0.439669771,0.197238467,0.179685421,0.24929267,0.313652935,0.272540756,0.435299016,0.292812863,0.32727336,0.197292525,0.257873327,0.537094897,0.214141916,0.615469922,0.217402122,0.367417418,0.671529811,0.605257899,0.287962134,0.590819537
BATRA,0.487306423,0.38339914,0.512190161,0.530953412,0.325736147,0.191475137,0.469818776,0.637073476,0.23837052,0.478370501,0.261245624,0.277241529,0.582157269,0.451815443,0.407150123,0.524282236,0,0.05616627,0.328728413,0.454531624,0.450716362,0.452348721,0.300420232,0.494958921,0.606346515,0.531393296,0.329836059,0.29769249,0.304380857,0.514503154,0.566751868,0.253302789,0.327228602,0.475565191,0.389273005,0.405401272,0.372226268,0.420993893,0.425714015,0.329750758,0.58850857,0.156038544,0.546589055,0.544514106,0.497024087,0.487040286,0.221075512,0.377374572,0.561573135,0.620065132,0.544932512,0.518122522,0.480899751,0.189771156,0.192105033,0.509027646,0.217792649,0.466486065,0.595028435,0.403030218,0.563466707,0.278277807,0.329811762,0.535176738,0.317016639,0.502705941,0.273993418,0.432300633,0.494082315,0.26207839,0.373103572,0.404435075,0.591005036,0.606547357,0.556082139,0.312874909,0.578106721,0.51573811,0.639710602,0.539574557,0.334737968,0.332201686,0.330876315,0.391695068,0.505857174,0.400250679,0.566076188,0.213665611,0.525018451,0.388529781,0.580736969,0.562672919,0.428626006,0.360950279,0.319946551,0.285395512,0.311786116,0.575567108,0.300728846,0.560686133,0.572688105,0.304993608,0.200812642,0.554625807,0.4441075,0.273782701,0.393864617,0.433585331,0.425443048,0.446415271,0.465250248,0.320929304,0.448522284,0.241483684,0.244667556,0.478229747,0.473635255,0.507676449,0.478162784,0.616425472,0.469222506,0.558400724,0.202088571,0.307714826,0.27922124,0.269997229,0.515403814,0.491277336,0.569066941,0.447667325,0.226739884,0.177746775,0.475246401,0.361105954,0.334317626,0.236064882,0.404745356,0.391482486,0.499645841,0.576203647,0.529718559,0.499275199,0.439205328,0.385118673,0.383381431,0.400775622,0.227217518,0.316300343,0.35585991,0.55790756,0.51531341,0.535464889,0.278928653,0.602098285,0.490833733,0.57979702,0.177304532,0.48720427,0.397374449,0.429178183,0.251056934,0.382204823,0.371119487,0.326729919,0.203052809,0.521053412,0.499167688,0.46810675,0.361707157,0.375605942,0.376704437,0.414673172,0.371140391,0.556196606,0.395626212,0.243370076,0.467116193,0.28091894,0.512638313,0.317711205,0.279797165,0.246256519,0.584805939,0.285960608
BATRK,0.510917337,0.398465172,0.530922052,0.569296303,0.337346654,0.180354278,0.492941341,0.660153844,0.218672041,0.523569078,0.255919697,0.262588979,0.633694053,0.457731066,0.389337118,0.528872931,0.05616627,0,0.336034548,0.502931957,0.467291321,0.464192805,0.297953712,0.510399194,0.616731269,0.556930828,0.320306789,0.294305761,0.279111504,0.530300837,0.599803107,0.252564535,0.291046153,0.429766476,0.385294163,0.414061136,0.380212568,0.430862765,0.414737261,0.301963946,0.64295167,0.156924581,0.559153559,0.557318287,0.507983504,0.503849423,0.218110279,0.34247986,0.564474483,0.657382074,0.565772639,0.525795727,0.504964994,0.207971058,0.195020484,0.531663027,0.212088112,0.495098308,0.627423969,0.391670706,0.588321609,0.29826476,0.31390644,0.583692897,0.325555651,0.520167994,0.247427607,0.454568112,0.499678753,0.235789359,0.359259683,0.415289965,0.613996844,0.66041093,0.575059886,0.30316979,0.605220775,0.545649531,0.64683212,0.582338032,0.348925264,0.305536187,0.327063602,0.397215574,0.53546565,0.392924486,0.566042397,0.188771656,0.562233535,0.395158403,0.630614184,0.585622436,0.456170487,0.367499308,0.305312047,0.257721002,0.293638626,0.598687531,0.308473196,0.593063704,0.603704379,0.26986203,0.197718266,0.563792827,0.488478836,0.248696856,0.367265699,0.421843013,0.418448607,0.428132977,0.466587433,0.29107749,0.479580728,0.203681244,0.221236209,0.486302637,0.493394695,0.537080308,0.479820673,0.669229136,0.48723186,0.601396502,0.205508523,0.301453716,0.263152301,0.241449488,0.537990006,0.50668267,0.592847322,0.433514241,0.220713245,0.173537019,0.503983894,0.404577496,0.307895223,0.222437121,0.445826353,0.400166278,0.518548829,0.607578552,0.557950666,0.517602186,0.457358871,0.397955453,0.404304975,0.391459472,0.184480526,0.308997543,0.374115248,0.593337874,0.53510784,0.542886098,0.272376498,0.618491202,0.498486408,0.610219831,0.196093275,0.446783689,0.378770123,0.438913617,0.251369956,0.370100828,0.380518551,0.304898056,0.169275722,0.539935749,0.543450558,0.470088216,0.349219145,0.362127499,0.37869711,0.409751787,0.38385077,0.560041303,0.387637312,0.218318925,0.463226009,0.25777998,0.509927422,0.311226267,0.247590636,0.209830852,0.621761529,0.265542072
BIDU,0.224622002,0.210569968,0.218199479,0.30605134,0.451105941,0.458427976,0.215994257,0.336660972,0.490680959,0.303440072,0.470092268,0.416005595,0.341413276,0.196041482,0.317635225,0.175511248,0.328728413,0.336034548,0,0.231072395,0.225000732,0.493696532,0.37309586,0.263775573,0.387279754,0.303571022,0.305086689,0.232438377,0.445596436,0.302769705,0.2621857,0.463372111,0.44808801,0.334279512,0.230811542,0.336412589,0.157406501,0.226367778,0.47546221,0.348387042,0.308640354,0.439001507,0.277372539,0.251067863,0.257338365,0.268597623,0.56041165,0.41884463,0.330722138,0.369405683,0.390130298,0.358953351,0.270785717,0.504227399,0.484172425,0.250010579,0.463444045,0.294712219,0.364811464,0.238477516,0.329755875,0.429805915,0.342654351,0.200549854,0.290861941,0.342197109,0.524879786,0.276838658,0.370283636,0.435973374,0.49281561,0.212605697,0.258255916,0.413965412,0.240052916,0.505770965,0.317657029,0.311361747,0.360957569,0.420893112,0.219135254,0.357025408,0.476872566,0.217854778,0.232909154,0.431850989,0.242159709,0.409899847,0.300666496,0.337694182,0.308940584,0.372608233,0.203140426,0.26337814,0.497461524,0.41947067,0.40695302,0.347386166,0.229306578,0.238058225,0.294067457,0.404960491,0.328876628,0.275918455,0.194433481,0.369649721,0.304985172,0.286559809,0.222776564,0.26432432,0.288588794,0.349240943,0.243384292,0.374684437,0.402172366,0.34283733,0.218464859,0.303235406,0.367063319,0.336308432,0.283558008,0.321103475,0.375807303,0.445052985,0.484229355,0.328768744,0.327704759,0.20979186,0.319776752,0.24619929,0.293458295,0.359589453,0.282385485,0.297080682,0.344037692,0.412519563,0.447493776,0.309180451,0.239393726,0.260892553,0.275547641,0.254060617,0.256652211,0.20708214,0.26043079,0.424179323,0.3688861,0.2201175,0.26887075,0.294496869,0.290002983,0.246208492,0.479973139,0.336218688,0.277841329,0.384408866,0.389398962,0.34391524,0.28010105,0.243457083,0.326548822,0.211064997,0.474690503,0.368186773,0.282708891,0.301091324,0.22216431,0.246984319,0.213023077,0.241134025,0.351560227,0.245010691,0.230756289,0.274837089,0.196807297,0.392884839,0.250430342,0.443682826,0.239499156,0.271817419,0.46730289,0.453755949,0.302231938,0.375813171
CELG,0.231701051,0.225205237,0.305904993,0.261124161,0.636971814,0.673385334,0.195363132,0.244224084,0.745372094,0.225545142,0.741956379,0.519258155,0.247752871,0.288864997,0.345536863,0.214679745,0.454531624,0.502931957,0.231072395,0,0.306526877,0.519422015,0.39107306,0.240109341,0.285435571,0.208319359,0.422709759,0.275770734,0.616095206,0.292291755,0.220610792,0.721627206,0.710804817,0.521608236,0.285914219,0.321778284,0.214482376,0.279587564,0.400597292,0.414854314,0.211230501,0.640328574,0.27662205,0.261454359,0.265697518,0.300528453,0.736705939,0.582817327,0.274530685,0.27590681,0.377123168,0.303251106,0.183275601,0.600982401,0.590810459,0.20190467,0.685929833,0.236447207,0.243346719,0.361169434,0.220316423,0.378568389,0.473966438,0.19571367,0.340906627,0.242814424,0.703180321,0.197822519,0.276631442,0.749629496,0.68004442,0.227722664,0.182700099,0.272632755,0.224613368,0.732406016,0.228893287,0.238249469,0.278635622,0.350678908,0.353322756,0.382015962,0.694524703,0.247086085,0.216776286,0.367134825,0.229983053,0.587654653,0.150375783,0.354814035,0.22421496,0.258458187,0.186885347,0.307793678,0.535137021,0.663745955,0.537781305,0.30360799,0.320170072,0.211231996,0.226354921,0.655841493,0.560172531,0.254961225,0.22048568,0.666620511,0.402181444,0.422688243,0.215556546,0.42201512,0.299908495,0.529547082,0.188537331,0.589661873,0.669611011,0.284168998,0.267992027,0.221419977,0.432241748,0.23758674,0.277452912,0.262698795,0.538986993,0.763405652,0.729560027,0.531425969,0.214124015,0.20325285,0.250547427,0.312333683,0.43148022,0.486580118,0.211298051,0.215206404,0.557699959,0.624926401,0.430458192,0.459792652,0.274699477,0.211395264,0.2339018,0.315903897,0.297933194,0.319333295,0.22519599,0.556319445,0.573923505,0.376178303,0.244929072,0.243421326,0.187830994,0.25488187,0.770661106,0.221822907,0.287332299,0.21990137,0.431905537,0.473507322,0.39777632,0.327504761,0.469574064,0.298644579,0.669469756,0.653276196,0.474005497,0.153895392,0.210842098,0.260138076,0.377415101,0.304544418,0.48255949,0.274465121,0.2941071,0.280917081,0.254241886,0.52339392,0.273936707,0.704677547,0.305226225,0.394910165,0.753589014,0.706182997,0.237065737,0.688989728
CERN,0.267724103,0.234015794,0.381855987,0.371418964,0.482746288,0.47367115,0.209127977,0.335647202,0.495010309,0.301780303,0.521649021,0.444722508,0.250661563,0.281478967,0.272120989,0.269410207,0.450716362,0.467291321,0.225000732,0.306526877,0,0.605841154,0.534858959,0.287192803,0.361060388,0.221343988,0.357949499,0.281603844,0.508947377,0.60343071,0.206092919,0.556691618,0.43268753,0.434400229,0.324617577,0.372246174,0.242550004,0.167305078,0.512723283,0.340752012,0.310642142,0.468995404,0.279595004,0.269583675,0.197677462,0.242166971,0.632377621,0.567917197,0.407611172,0.311532616,0.575674994,0.42306834,0.237582919,0.506701405,0.531589737,0.22513323,0.470379704,0.339135523,0.420191785,0.260139078,0.195530886,0.525983652,0.345779254,0.27414583,0.305059602,0.380110427,0.524276686,0.310937887,0.325029074,0.532520693,0.453704916,0.13712833,0.280170843,0.436865866,0.262327651,0.496248604,0.183044561,0.214896064,0.450426786,0.536635467,0.312963391,0.389940983,0.526437732,0.256939619,0.224879023,0.371846485,0.315063255,0.422500409,0.304090057,0.491820788,0.391012513,0.443580029,0.200429578,0.376945609,0.541008687,0.480125121,0.457295564,0.428786605,0.195764698,0.309413408,0.232394374,0.408628515,0.38642516,0.355991909,0.259582843,0.435807271,0.407639919,0.401092153,0.243930328,0.260683695,0.440256171,0.414438985,0.238781031,0.474996547,0.453696063,0.355341927,0.256612411,0.363042341,0.462402391,0.258921275,0.174505248,0.50071084,0.425221726,0.511995569,0.524766565,0.36292022,0.18678887,0.256998585,0.257650647,0.158726913,0.375113837,0.463874195,0.201601241,0.248950808,0.414488321,0.441107079,0.50338467,0.480695878,0.262307643,0.330611071,0.23305624,0.30220114,0.219968985,0.222162327,0.397475784,0.47837647,0.411904838,0.24578611,0.391379307,0.202410548,0.187119526,0.227672397,0.471447899,0.359724598,0.337400589,0.435622607,0.428235991,0.484661717,0.409170581,0.334480059,0.327719415,0.269032788,0.49840236,0.444209999,0.351638833,0.292578956,0.21957855,0.377071538,0.275483664,0.323405333,0.37785135,0.231303102,0.281127208,0.363491449,0.314800999,0.379274333,0.268816145,0.468187731,0.29469752,0.232421629,0.519782056,0.464602159,0.243911672,0.478175535
