,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
ABT,0.408761399859,0.344976654618,0.377545410915,0.402212336888,0.421629034549,0.379046629286,0.387776367806,0.354046117202,0.411766479882,0.427430833329,0.403387207107,0.397960779872,0.38786919992,0.346207814523,0.41071378759,0.360564765071,0.376726776564,0.3761939488,0.332222503447,0.393494993581,0.413314212088,0.376371648923,0.403872343933,0.376863053808,0.398779063792,0.383105153805,0.423401560381,0.321088326592,0.326802454099,0.384249982726,0.373684673859,0.381774619614,0.394545262185,0.376731003206,0.456672998166,0.399905113617,0.394409744445,0.399284243795,0.338890131707,0.364589209949,0.358360146549,0.39558556365,0.383903162752,0.378905147263,0.401666304363,0.374211024983,0.39264672545,0.407987687956,0.378590412522,0.37826793455,0.364220996613,0.366407140295,0.420550358488,0.448318827923,0.448318827923,0.389655624844,0.371759287075,0.410331294295,0.417684804462,0.383314778611,0.380946575142,0.404308302366,0.368735634247,0.335316400755,0.353418059718,0.427568637891,0.383730279358,0.357930386316,0.390232818763,0.37797357376,0.381425283908,0.407301145644,0.417503672477,0.376651296219,0.40386818966,0.364926958579,0.405063277512,0.354632944696,0.420117815826,0.3839188228,0.345240730547,0.406860874117,0.43003817956,0.394227401919,0.339121082219,0.368163544495,0.393144385809,0.397308306857,0.316104621827,0.382717882467,0.370915747942,0.4249006569,0.40127224869,0.339138058029,0.281607100385,0.388570860493,0.397700076555,0.409217932166,0.360036513846,1,0.395306036332,0.377770261894,0.338743310118,0.276219050035,0.378087991109,0.309980616506,0.373114074582,0.339961812745,0.386808522282,0.339928102238,0.360988744144,0.365215559268,0.343762881501,0.339857514103,0.410456982676,0.370687153005,0.347002436058,0.400788741444,0.425883880827,0.360760467418,0.326206562048,0.297131852768,0.408682035303,0.367191566011,0.354353239097,0.345589214746,0.368023076709,0.362548117245,0.371167110271,0.340933617044,0.435414118667,0.337184123087,0.337184123087,0.333984706069,0.291907554102,0.319799838776,0.340221779248,0.342425390254,0.315229423429,0.365172641622,0.409439094855,0.409255155149,0.354749456606,0.358917860107,0.403098613074,0.397686561624,0.312057395516,0.335670803832,0.367282046702,0.343100269914,0.364252445624,0.343057353134,0.40895140231,0.380094028857,0.400031641345,0.338925400998,0.38546642882,0.378946366933,0.332619296281,0.363846146743,0.346997570439,0.344225001866,0.418447808284,0.358230347131,0.339741217357,0.369423754108,0.295794249064,0.333559265922,0.363485130006,0.358941719865,0.340397811987,0.345469539753,0.341472186672,0.360850631093,0.402033622024,0.3383857178,0.393096447903,0.407131767124,0.392939446836,0.384686578766,0.346401996285,0.280194802039,0.347471650757,0.387442373145
ACN,0.43754033251,0.357822240987,0.41048459359,0.422425314328,0.444772101989,0.388520030649,0.442915887637,0.412950571432,0.437916306259,0.455751323063,0.448617778381,0.437345204068,0.422557232889,0.383008374049,0.427217989011,0.391668207876,0.33346800077,0.338034068511,0.359786731565,0.434043572789,0.446569681489,0.399832784868,0.443177592677,0.388445009866,0.445776852621,0.396132357098,0.444455384465,0.352266569611,0.295090216375,0.438449289033,0.413841984051,0.418342559077,0.428195257559,0.40106318925,0.460943917771,0.41939799617,0.431881697084,0.43309967159,0.362625521274,0.391391140922,0.407885508273,0.422632573379,0.393806520723,0.395018997224,0.404368992088,0.420436214495,0.409322951705,0.439364164189,0.41218259809,0.424943645221,0.395748346216,0.416590409822,0.433213389145,0.430840908096,0.430768331872,0.410836644994,0.371579551389,0.435986727088,0.448312609205,0.404780593049,0.408513840012,0.434945444638,0.390398241715,0.355680863882,0.376835027763,0.441887854871,0.39092672645,0.380991701013,0.440869372515,0.422125390581,0.386052502323,0.430339010749,0.449196270973,0.390901645565,0.398311316764,0.403502005638,0.437765050755,0.403046674553,0.445295443492,0.414847246492,0.426235285746,0.447385853549,0.44971897421,0.421919034384,0.353784459366,0.394127614475,0.438085269419,0.421094147222,0.361501393607,0.409081274422,0.417571172608,0.461536636225,0.433884990611,0.362777633546,0.295143066307,0.439616996432,0.454928965052,0.44116891461,0.400887902091,0.41753929377,1,0.418183399149,0.423079964415,0.267611979374,0.419077804772,0.361255018957,0.42051227596,0.39606716004,0.398417584446,0.377032837681,0.394304145626,0.448749099273,0.407561547421,0.381725857993,0.44646974033,0.419143437748,0.389001369949,0.402487538789,0.460240421348,0.361249255528,0.391140275092,0.316446163132,0.356698261582,0.395493165081,0.375708079798,0.419422213199,0.408551946164,0.392392440465,0.415977449748,0.412747856052,0.438894757338,0.388815605367,0.388815605367,0.37495388736,0.343189007461,0.373953975294,0.365767294959,0.396620923252,0.330000598579,0.387338895722,0.429159198269,0.438375762176,0.432204826112,0.390366951354,0.403308424786,0.407582047761,0.322854019769,0.329409439776,0.422474052664,0.377168781734,0.390651073594,0.385621306341,0.454057233505,0.424105697345,0.415281116253,0.362415373824,0.423947354491,0.415873658883,0.413694792036,0.374098790553,0.384409916822,0.401747027915,0.474434410769,0.398341687781,0.381613407284,0.388238376602,0.34362560417,0.387529109408,0.397498203499,0.387855102602,0.386617996778,0.416685233818,0.381742691203,0.383641976213,0.45675013037,0.386321170631,0.432777736986,0.431923462842,0.415174525848,0.42808807643,0.389976481428,0.302275376517,0.363674591492,0.407566283067
AXP,0.370413982641,0.339017902528,0.286284492055,0.352685023118,0.393853913438,0.328840303687,0.34271702377,0.334958787156,0.368263333608,0.386456145631,0.370784513208,0.362939782227,0.340220341896,0.326142235458,0.364570363076,0.328360870237,0.321863908084,0.321905643025,0.320129847836,0.340715294911,0.37134887053,0.358393357913,0.370212777085,0.353497365119,0.355748764406,0.331758646825,0.37291676534,0.321507586901,0.317446827897,0.346077354556,0.346697412744,0.337010286416,0.347304752942,0.373853999092,0.390661736832,0.391781699357,0.360668259704,0.336006724874,0.324174312498,0.320839943045,0.323101171626,0.355306229451,0.335389265586,0.330774740975,0.357695308662,0.355713237827,0.352445774236,0.347561642722,0.335616919804,0.383120782357,0.333200413831,0.329476878214,0.349858078806,0.37912647262,0.37912647262,0.32864193803,0.330262595635,0.364786496135,0.369161382418,0.34544397071,0.342483734857,0.363430802349,0.316728932775,0.315466733009,0.349016563821,0.372232971151,0.350792344214,0.336952464401,0.349950825732,0.329141705154,0.354880231114,0.365174819848,0.373014861274,0.328898942528,0.382275497026,0.353460555796,0.349226279903,0.30924096925,0.375876798851,0.340073374221,0.329405975395,0.36497798636,0.385215687661,0.335034402532,0.319226788452,0.322063626133,0.33642947701,0.357314415121,0.295328728736,0.357534577351,0.3601873154,0.383713624544,0.352596400363,0.313307888937,0.244893231569,0.349188671878,0.359663085579,0.3650941427,0.328219108567,0.344488775621,0.366445439183,1,0.311000713008,0.250504065585,0.364802069656,0.297642508892,0.324234874374,0.310586888715,0.345210549698,0.320668097537,0.335274253972,0.333092106538,0.343529272032,0.315791793604,0.371280642501,0.326190836783,0.308936664226,0.339690346485,0.356959132108,0.319167345298,0.31331748134,0.261918117382,0.386681019228,0.305097284866,0.308205937657,0.318868460674,0.319518776136,0.325864385429,0.345880999011,0.319155073241,0.381199237333,0.312903035559,0.312903035559,0.307099018111,0.296008338365,0.32280540195,0.29362388491,0.317456889428,0.279156692069,0.333822750952,0.337979177738,0.338487251521,0.321590816811,0.329935182698,0.354522379173,0.339197465225,0.275111619044,0.295956851881,0.349018147372,0.295307528278,0.3232304809,0.311880890107,0.357419704879,0.347700592569,0.337591325261,0.288929359286,0.339911441898,0.35077676853,0.30743617708,0.317172677133,0.317168605141,0.313477028208,0.360298440371,0.321219228525,0.308328200581,0.324716083564,0.297269348908,0.3325828529,0.354428237559,0.318991299024,0.329597910203,0.317678157671,0.309289581993,0.354453755227,0.349050932758,0.328343432929,0.346231616526,0.355978945583,0.347421990874,0.344841195224,0.311431020642,0.2672166583,0.306751661233,0.342530838222
AZN,0.545240051318,0.478526901665,0.461519189348,0.496168971338,0.534238941021,0.484957885546,0.519507269571,0.453666556753,0.5294770117,0.540658102369,0.564645491456,0.533951383422,0.419924296107,0.619242642387,0.492248608733,0.460413671371,0.403024205106,0.40918956947,0.532915154823,0.529966935689,0.533735291699,0.486161673251,0.554024817485,0.497289309629,0.571033819986,0.499108255247,0.536167133642,0.654656501246,0.411871252902,0.546286756764,0.484335113866,0.514812421565,0.511540355575,0.478655423285,0.548887151304,0.485141286814,0.538475085759,0.444164644817,0.442020912065,0.438338582748,0.519445100126,0.483212483882,0.483282176461,0.485813389813,0.493698152133,0.507141908652,0.464008087664,0.482142967626,0.511551405854,0.472317175141,0.562581137025,0.481853470831,0.508852475183,0.507516997776,0.507516997776,0.516205955795,0.471260917151,0.531457201381,0.542904099335,0.402162000874,0.422725889992,0.543473142691,0.397769492922,0.593627061315,0.400433875195,0.427078556058,0.508866342338,0.425379933321,0.552499405026,0.499839139684,0.440050965787,0.510657059498,0.537951791401,0.463420262362,0.476966930473,0.442653300245,0.545548303429,0.466596968176,0.542602979158,0.478567576027,0.675091262037,0.522524718812,0.554286833591,0.528048101534,0.399772686491,0.47082911428,0.531821662725,0.387698216275,0.63736248067,0.481806855167,0.46462481528,0.556652350997,0.526745515633,0.492351388225,0.469269401396,0.530512938762,0.543699376809,0.563867507,0.667076586461,0.516823192674,0.539108121611,0.49749898092,1,0.328832143554,0.42468005314,0.414616958996,0.576332594211,0.677313207837,0.480954330761,0.496970518106,0.54968390972,0.640359914661,0.597706589096,0.546988554248,0.532997727394,0.503024742903,0.647911925562,0.513164108835,0.550761987732,0.507335753465,0.645505144483,0.39448180777,0.438312783187,0.461003784973,0.536059876486,0.684617758608,0.462615613122,0.648964710719,0.496548125989,0.629889638651,0.516264677436,0.678623567971,0.678623567971,0.625893679538,0.455875603089,0.462941313118,0.483085167567,0.494182528822,0.428386423205,0.497052216645,0.515758576416,0.513643961518,0.666904870683,0.568791554966,0.522942638341,0.500152189175,0.416147004902,0.594169517358,0.524065576882,0.428040073167,0.616984882238,0.672998954683,0.577264917554,0.544107331609,0.491388795226,0.45013969052,0.527223926908,0.598191709272,0.662734227994,0.481916876776,0.625890122689,0.650071784651,0.614210478438,0.562616966073,0.600986265389,0.450197418835,0.38506117672,0.592982109036,0.479398251019,0.658467852035,0.672100283155,0.690372463561,0.664993226021,0.458807414351,0.589766725881,0.455215609157,0.561691025682,0.585287908105,0.537429928383,0.510276776238,0.6298865632,0.402397347652,0.472820773594,0.508411465893
BA,0.277428612676,0.234682335102,0.214880937048,0.252713351464,0.28250492316,0.246121639424,0.273214717004,0.241921606607,0.276907129642,0.270266082305,0.277600677437,0.266905417756,0.221135109013,0.269010329682,0.249858144289,0.238424345961,0.222752098767,0.22375271622,0.256485759538,0.251753941711,0.27370550534,0.24382559817,0.271997256813,0.257060189799,0.26496228743,0.248842749369,0.262904507178,0.265103610173,0.209114624477,0.282151856808,0.259320922642,0.25481068657,0.256966661409,0.252339886634,0.265244638435,0.252852577452,0.271413969498,0.239817019475,0.250736986516,0.236676040414,0.241359303163,0.25256491789,0.239223091694,0.238795498202,0.237116224057,0.271614849782,0.248696194475,0.241570407112,0.26521828026,0.256750894196,0.249810183317,0.243459518632,0.258800287601,0.269858460124,0.269858460124,0.241705003832,0.240438719046,0.271824893416,0.269415616652,0.231231754475,0.228009582279,0.270647498283,0.21627070409,0.262494685659,0.252540516288,0.255382912047,0.256120953446,0.244998569817,0.278710851093,0.261581081173,0.233010345202,0.252978752624,0.262382475885,0.235351348122,0.239299789943,0.241360975118,0.26950165256,0.229415940923,0.281981385591,0.246085632502,0.274679226881,0.26872793676,0.274037599728,0.25205064056,0.235794918252,0.237202544624,0.264199458388,0.24816514871,0.260734947331,0.253453432235,0.237782709323,0.276885248769,0.270986360158,0.232416213871,0.202037252153,0.262382364612,0.27350448448,0.275152854612,0.28404595471,0.263253853463,0.272227016462,0.254300005462,0.265523450249,1,0.227877242308,0.217425461125,0.24772892593,0.279257094475,0.248162434313,0.23460170546,0.253083991932,0.270592641803,0.254683749949,0.244525883179,0.256445285144,0.254468628771,0.262931788104,0.243624743992,0.249427201472,0.249603009674,0.268047641088,0.177697837251,0.233674842928,0.213326839412,0.236884583593,0.276693377796,0.241295017186,0.283432333247,0.250860589304,0.263101886433,0.249882349112,0.276593585277,0.276593585277,0.254153358621,0.219955010329,0.234751392164,0.214544567229,0.258759172551,0.212130961646,0.235532404299,0.245000973856,0.248245104195,0.276840707082,0.251730655772,0.258912989272,0.2445350375,0.206173909826,0.256178556504,0.246877181488,0.209212377415,0.263261911402,0.276842937165,0.26564856354,0.262656895726,0.254763808402,0.227630203873,0.272318102401,0.274546724067,0.268177147203,0.231779292226,0.260738787561,0.271611097054,0.280761935499,0.24991915026,0.262381289815,0.231082684754,0.202521713731,0.26213193469,0.250689046419,0.272208078783,0.290030532088,0.276002179709,0.271288503008,0.238321382841,0.271066324832,0.228646765079,0.271083659321,0.265040418152,0.258364160377,0.24573835125,0.266875175905,0.193962366873,0.229330989263,0.241226290589
BABA,0.381434248384,0.324428526942,0.322417782852,0.366189287701,0.389416706721,0.365799354328,0.392902803259,0.364891995209,0.382136296945,0.387833018228,0.391380476641,0.383272808594,0.379351476993,0.388314063055,0.374970476044,0.354105147164,0.358166494911,0.359549104627,0.390370807072,0.370995622086,0.376800253641,0.359557165234,0.385868279344,0.385914311694,0.370859131825,0.363207672425,0.377556023237,0.410210830284,0.329683716588,0.380360100123,0.381465947082,0.368638268915,0.392943940322,0.375795387925,0.387642353993,0.356320015539,0.389016408313,0.398440566767,0.337181430397,0.337782949285,0.400188931856,0.366585506392,0.375406227507,0.37395619933,0.382882533202,0.369473031006,0.361165295336,0.365290843398,0.37510218772,0.386453920363,0.397337824968,0.361179071726,0.389458961679,0.416267863713,0.416267863713,0.382788580773,0.374915773797,0.393591622157,0.390781440787,0.389897176639,0.386249455701,0.382184026936,0.375591744151,0.403442947739,0.379879098066,0.398891250436,0.373513994531,0.350543844205,0.400479971653,0.380121653938,0.374389260509,0.390269423347,0.376260402809,0.35686760903,0.405453468194,0.349699840729,0.382527907301,0.38085039651,0.380123059335,0.347312427719,0.407965747576,0.378468277571,0.390821130621,0.384215521265,0.346483769449,0.353412354585,0.39102806156,0.423603845006,0.397335692193,0.35244338626,0.429904046952,0.4029465165,0.390920922262,0.352786377765,0.290129035441,0.381079143483,0.395811245673,0.394973879701,0.418507990146,0.368025561385,0.37287400929,0.359246174097,0.40079934166,0.256022385011,1,0.322762936852,0.393069078212,0.412628240748,0.372928039895,0.374046875371,0.38161120644,0.403898718456,0.380775448298,0.383691059303,0.392720491336,0.372887773308,0.407640130105,0.370015516674,0.381928375316,0.365057301334,0.390443860065,0.305780244066,0.37138931199,0.337698081838,0.348698641877,0.402767200977,0.370726707516,0.423900360964,0.37307451691,0.410210167706,0.380225645805,0.404306178359,0.404306178359,0.386748742811,0.349922050809,0.33696390613,0.324283966571,0.35462218594,0.309927646882,0.343367908201,0.380973856178,0.379537597898,0.428544344883,0.384841745909,0.400129336146,0.339586104446,0.30011159245,0.405081876856,0.374739356711,0.329766751214,0.39339844156,0.409104802373,0.37921406863,0.377584283815,0.378976537215,0.309761505084,0.377909517604,0.415765320177,0.39472634744,0.369534893227,0.37548106347,0.414036986272,0.389247661047,0.398075255508,0.402827072044,0.361198186351,0.346035893218,0.396189243277,0.359673790813,0.403868746156,0.413352616351,0.406598699843,0.406180201913,0.371139190635,0.388033526952,0.338835070662,0.392966556525,0.378833895021,0.381091410725,0.374295782104,0.405627574881,0.297011353899,0.328716712719,0.353431754731
BAC,0.318301739522,0.296971157937,0.28528548008,0.313946707229,0.336061086126,0.309533609656,0.305107617045,0.30357136721,0.316834748476,0.336388970609,0.336591292443,0.340806462563,0.306869982955,0.294780567398,0.312655736944,0.294725066351,0.30144630337,0.299749098853,0.286139942832,0.314730400325,0.326290661794,0.294203192971,0.337880980654,0.332638689182,0.3291010168,0.304287997512,0.318190781547,0.296082129233,0.258368125249,0.318348515297,0.304188416194,0.311048081913,0.329060402688,0.287162664156,0.326417666773,0.296605835153,0.318376110263,0.308360199286,0.278876840107,0.281886718525,0.3147305299,0.301820832074,0.314066641751,0.313076700829,0.323183981573,0.310763486684,0.300243370805,0.323576067124,0.301813524242,0.312101850611,0.299452336171,0.294896166375,0.326962058329,0.351213029689,0.351213029689,0.32187728583,0.317328582511,0.326701834561,0.335399330608,0.315536170528,0.289588434989,0.329381031624,0.290347274013,0.295648258137,0.327457960376,0.333650102302,0.322916256724,0.300636093838,0.319562863457,0.302769793801,0.289945296711,0.317934000979,0.319383187224,0.316609662645,0.318253964338,0.290794484058,0.326405712612,0.300967826493,0.324667656279,0.297641074652,0.300511137715,0.31819594915,0.337039900838,0.32481428202,0.280749463702,0.304397727796,0.325144433718,0.338899935374,0.297218368623,0.291969477372,0.287738291475,0.334592857954,0.311543846752,0.276976416948,0.273192104953,0.282041606914,0.323346046701,0.319975324499,0.302969727961,0.311288613159,0.280660277,0.303579621351,0.286032224053,0.225855555975,0.298210531355,1,0.307802188356,0.284719078162,0.313363765922,0.290328350873,0.351341670747,0.295058079672,0.287950179177,0.27345180585,0.311363982379,0.292666286255,0.302839804559,0.323974819723,0.329682897633,0.290291157084,0.281519528132,0.261947649635,0.30447822473,0.297661655707,0.33173915003,0.303729847986,0.275299297413,0.344209113376,0.299637266181,0.28328399794,0.326388582266,0.292714947999,0.292714947999,0.286514315459,0.299200416807,0.313465738553,0.288973373407,0.279613585175,0.269205439768,0.309986849049,0.321576413984,0.337380245058,0.292478631227,0.314181330384,0.332399038551,0.298894076914,0.275079881287,0.289138874263,0.313944793511,0.26758039654,0.310870694601,0.292315873438,0.329155479615,0.304345330534,0.321338438165,0.260688131485,0.290014270566,0.325853856099,0.282512302479,0.370264145905,0.281621253729,0.290985364594,0.342494535355,0.287697520217,0.286571372064,0.302329769126,0.305641268267,0.290418448577,0.285530973809,0.299570817323,0.286031246625,0.298755130868,0.289717492012,0.292737101676,0.341461669806,0.276468075123,0.327901160121,0.325081778373,0.311077406626,0.305216113405,0.277608032518,0.268625403393,0.290907198221,0.300431307452
BBL,0.384756563236,0.337690886676,0.322760884918,0.364316457083,0.3887673401,0.351580265016,0.397329118567,0.353715533192,0.387470462792,0.392862475074,0.397599207402,0.390476096312,0.318592093057,0.415599481581,0.364012606712,0.348008358306,0.32621698269,0.330613654707,0.384020385237,0.385709793001,0.382007460568,0.356958253263,0.390178232625,0.376434747377,0.404423244703,0.364756197075,0.384448347009,0.418208089043,0.305036544943,0.405710454587,0.374167094679,0.377041047692,0.368874173907,0.36305907776,0.390507775217,0.359480045044,0.392573554022,0.344368960611,0.328158278772,0.337933354071,0.378464259479,0.355558622189,0.349050647953,0.34973513063,0.361593768537,0.37211513978,0.351953978804,0.362068239439,0.38074382906,0.370592152079,0.3933308336,0.364416774945,0.380716201936,0.394964047064,0.394964047064,0.38201599101,0.364826550695,0.378687977149,0.399123319034,0.331147401438,0.326824970526,0.403866113668,0.316928599021,0.390847996777,0.361044921691,0.383114964327,0.376040350992,0.319798270014,0.39284078618,0.379047329675,0.335355986307,0.400754479527,0.375219455263,0.344726227444,0.365378409497,0.338577964525,0.391832153197,0.352744735026,0.390613393288,0.350976612761,0.44168479072,0.382369124396,0.406141717671,0.381706165526,0.295383946476,0.345036943276,0.397346024036,0.349262584976,0.416991864316,0.355354059076,0.360767724001,0.393492159845,0.389743250598,0.339776684773,0.318232824171,0.382654942724,0.401229135675,0.399090881723,0.435669040185,0.389492332614,0.406049429695,0.36545046171,0.427948801269,0.240560483796,0.346822176492,0.328013003603,1,0.456405153147,0.375516622769,0.369070409605,0.392992873522,0.424154698669,0.407781882216,0.369031700358,0.388331981507,0.382906426927,0.42063745885,0.366194240631,0.394664072446,0.356771133781,0.411491294419,0.283574550415,0.334093706442,0.336397385394,0.374461191345,0.439951960893,0.358611946562,0.436271509861,0.374386707133,0.415872523249,0.375779715795,0.432625733709,0.432625733709,0.415652594751,0.353711055406,0.350113027685,0.335050558464,0.367683783672,0.312982155663,0.36178359935,0.37004539482,0.368462122031,0.4370741942,0.389302380679,0.385523251167,0.367156452231,0.318030588494,0.399155043936,0.381481462055,0.324002325096,0.410161233737,0.436960452876,0.401851609805,0.382648903904,0.364410191766,0.335395201432,0.39019473066,0.407472548757,0.430925745059,0.372241756115,0.411047385224,0.417648531319,0.433169056549,0.406113237109,0.40589698108,0.344783319367,0.321627534039,0.404024079417,0.366923759945,0.427514141404,0.437377191016,0.436086933629,0.424886848693,0.362578588439,0.406944513642,0.348767669973,0.398438936695,0.408477554026,0.385874698517,0.381271663048,0.405457782071,0.292961437496,0.349129140732,0.359706924937
BHP,0.543228074165,0.496480860745,0.51154678842,0.532765025518,0.545703195221,0.498385708635,0.534563662007,0.45942201799,0.53810432416,0.538349345833,0.554592021536,0.496010106285,0.512896060036,0.665501699494,0.512216229321,0.486682000276,0.437464607377,0.444877852287,0.649988697804,0.583522508947,0.571038394824,0.489016302859,0.567442162592,0.503078666539,0.604203735383,0.517599967196,0.575843282821,0.696331141082,0.419049669154,0.535049242227,0.482507266864,0.528618449599,0.490083840496,0.516653390158,0.591555257165,0.545588882192,0.523256710982,0.498252343091,0.427586117924,0.471793714142,0.518205019481,0.508993904945,0.519801631604,0.521326469726,0.470562767009,0.526780676523,0.519218583222,0.554021162207,0.512464854634,0.534715194348,0.622500317099,0.531700418109,0.535650626992,0.529750085337,0.529750085337,0.501883243741,0.497292505911,0.531407925277,0.565171904845,0.480638552883,0.49153513186,0.589316476297,0.452057068243,0.633431183947,0.459490554177,0.564763077904,0.51083952077,0.417510050807,0.537448290457,0.511430114182,0.460463272471,0.595909098987,0.55390936785,0.49251781029,0.520299672371,0.45664543925,0.550912004277,0.526204234956,0.569266462373,0.504978003458,0.702000485425,0.531669178923,0.581830576975,0.52772320268,0.397513865478,0.47955343825,0.572077448862,0.4769031817,0.66970353555,0.526814238082,0.579214805175,0.544955255966,0.505053295249,0.486006614505,0.463626464934,0.60566840657,0.43733955592,0.562953825744,0.720259739766,0.571547674957,0.56321480725,0.535943679989,0.697250949046,0.364432055643,0.55291066905,0.469633155095,0.636192836763,1,0.467426698249,0.532588262542,0.586655483461,0.703755811566,0.652394820098,0.629284102698,0.578398107063,0.52367949746,0.697037888323,0.5420952639,0.495483035843,0.528917817978,0.684001432525,0.442387280779,0.460795555999,0.492354115911,0.541375238001,0.722225576234,0.529437427365,0.711640544962,0.504958453633,0.6936603669,0.556504090222,0.731272655415,0.731272655415,0.674762547286,0.514128758143,0.494027345131,0.494326349035,0.52780081646,0.434179371324,0.505062222675,0.543964286307,0.424470760663,0.699412713043,0.583910110147,0.548709447675,0.532865056578,0.412344924894,0.664106138034,0.554059738948,0.454296328803,0.668958088033,0.724286171787,0.618937452499,0.56226935834,0.51671262496,0.481955589359,0.570394745996,0.637232815496,0.637450421951,0.504489118578,0.684343343554,0.708824286115,0.637057511444,0.608408968397,0.675859218789,0.452083333482,0.38565072776,0.662672293159,0.512020804005,0.704688537013,0.725253263298,0.723603673127,0.725703616396,0.48131768884,0.621552855824,0.490314573772,0.593381807546,0.623322995713,0.561741880126,0.506063508254,0.668558623853,0.434448556142,0.47266270347,0.481431090828
BLK,0.396658034188,0.32899351935,0.316059301888,0.377570570168,0.415363066329,0.361740479394,0.407050592998,0.371345607365,0.395745562963,0.409613474046,0.392611233463,0.377285077627,0.361588201547,0.350698541136,0.376985400434,0.349725014718,0.334084284583,0.334656680657,0.348416353401,0.380347321701,0.394584109749,0.364088708564,0.388054175645,0.370112517996,0.39044126184,0.374957888997,0.389782203665,0.351471323993,0.259138427172,0.397169474981,0.369104118131,0.376928269555,0.373906377661,0.386457316096,0.405943710433,0.373140824424,0.383207251844,0.371671413462,0.329541838509,0.355189618817,0.363862521059,0.376342005673,0.339932361292,0.338246925263,0.334126320644,0.380845693848,0.356257658861,0.38354650514,0.381626037357,0.396598701769,0.351254864919,0.369559092308,0.386387725608,0.389209216972,0.389209216972,0.366379706472,0.347577403411,0.397248108438,0.394138447408,0.342293176552,0.375255833492,0.398474105252,0.349323057069,0.367869495505,0.291698434239,0.396761565349,0.361531640116,0.325639763277,0.401323718794,0.372690129778,0.358472606214,0.377515585447,0.39715345992,0.337092402385,0.357282860817,0.345640448473,0.391081592672,0.337559890699,0.392628241187,0.354564567331,0.359042833637,0.388808145604,0.403163496878,0.382659645249,0.321956031949,0.326178855632,0.396812193434,0.381077464936,0.330371503184,0.373642831846,0.370771663344,0.415683379046,0.390845585648,0.310203563228,0.267257942341,0.384950807795,0.399116628801,0.392333072067,0.380202034112,0.388745971746,0.379464166589,0.364137782857,0.355621215729,0.216027099132,0.380172522396,0.307706986104,0.362286171219,0.354674971529,1,0.317582160564,0.350821657769,0.365086298478,0.335828644116,0.352284484507,0.385231064747,0.366871065099,0.358175506397,0.351949424244,0.387655385607,0.347119883733,0.346113429504,0.253702441868,0.319863568544,0.330558533668,0.302649518568,0.355060852659,0.370288904482,0.382457500598,0.36041657608,0.357657643892,0.353426115516,0.355105668746,0.355105668746,0.345271803371,0.3230768465,0.321720055931,0.301407910575,0.350859124264,0.27647321471,0.335703593381,0.363588530562,0.35218584837,0.386652206736,0.35535625678,0.378923919284,0.357896804708,0.260260193585,0.350999217582,0.375480149778,0.314613212001,0.348987238659,0.366142179488,0.397777480536,0.384695252915,0.359311280962,0.321632270285,0.390209509584,0.37131515484,0.348339964743,0.320829296977,0.341032656028,0.379510252587,0.411048010634,0.347221418624,0.350263441252,0.334817184224,0.322138458037,0.353433882873,0.367524266226,0.382182041905,0.36084247693,0.367754264433,0.35997484572,0.35677119558,0.391177749629,0.356216222153,0.387899221751,0.387778345107,0.381259138428,0.367054731727,0.362713368183,0.268726873438,0.327717395478,0.332606439891
